24	49	8	1	9.800000000000001
24	49	8	1	9.800000000000001
163	50	39	1	55
163	50	39	1	55
104	51	112	2	96
104	51	49	1	96
104	51	49	1	96
104	51	49	1	96
104	51	56	1	96
104	51	112	2	96
104	51	112	2	96
104	51	56	2	96
104	51	56	2	96
104	51	56	2	96
156	53	27	1	55
865	59	65	1	238
716	60	112	1	122
196	60	112	1	70.8
716	60	112	1	122
196	60	109	1	70.8
196	60	112	1	70.8
361	60	112	1	85
964	63	8	2	68
25	68	64	1	35
341	68	78	1	328
25	68	64	1	35
47	68	65	1	19
18	68	40	2	10.8
18	68	40	2	10.8
47	68	65	1	19
47	68	65	1	19
47	68	65	1	19
11	71	55	2	28
11	71	55	1	28
11	71	55	1	22
11	71	55	1	28
11	71	55	1	22
11	71	55	1	28
11	71	55	1	28
11	71	55	1	28
11	71	55	1	28
11	71	55	1	28
11	71	55	1	28
11	71	55	1	28
11	71	55	1	22
11	71	55	1	22
11	71	55	1	22
11	71	55	1	28
11	71	55	1	28
475	73	76	1	93
384	73	28	1	89
278	75	55	1	48
25	75	89	1	35
25	75	89	1	35
138	76	110	1	23
25	78	67	1	35
11	78	64	1	28
11	78	64	1	28
11	78	64	1	28
181	78	53	1	98
223	78	7	1	65
25	85	81	1	35
25	85	81	1	35
24	87	29	2	9.800000000000001
24	87	29	1	9.800000000000001
24	87	29	1	9.800000000000001
455	89	48	1	59
22	92	103	1	6.9
24	92	85	1	8.5
52	93	65	1	9
13	93	65	1	9
52	93	65	2	9
13	93	65	1	9
52	93	65	1	9
13	93	65	1	9
52	93	65	2	9
1	93	65	1	9.5
52	93	65	1	9
52	93	65	1	9
18	94	59	1	7.5
18	94	59	1	7.5
18	94	59	1	8.800000000000001
181	94	58	2	98
216	99	75	1	78
338	99	69	1	115
11	102	65	1	22
11	102	65	1	28
11	102	65	1	28
11	102	65	1	28
125	103	82	1	29
125	103	82	1	29
125	103	82	1	29
1	105	47	1	9.5
13	107	90	1	9
13	107	90	2	9
13	107	90	2	9
13	107	90	2	9
13	107	90	1	9
21	109	47	1	11.8
21	109	47	1	11.8
1	109	47	1	9.199999999999999
21	109	47	1	11.8
1	109	47	1	9.5
1	110	34	1	9.5
1	110	34	2	9.5
1	110	34	1	9.5
1	110	34	1	9.5
1	110	34	1	9.5
1	110	34	2	9.5
1	110	34	2	9.5
163	111	59	1	55
105	111	35	1	79
163	111	59	1	55
238	112	117	1	108
170	112	78	1	19
170	112	78	1	19
170	112	78	1	19
170	112	78	1	19
170	112	68	1	19
170	112	68	1	19
170	112	68	1	19
170	112	68	2	19
170	112	78	1	19
848	112	117	1	185
39	113	55	1	37
39	113	55	1	37
125	115	57	1	29
125	115	4	1	29
125	115	73	2	29
125	115	57	1	29
125	115	4	1	29
125	115	73	1	29
125	115	57	1	29
4	117	84	1	28
4	117	84	1	28
4	117	84	1	28
4	117	84	1	28
4	117	84	1	28
13	123	57	1	9
1	123	57	1	9.5
13	123	57	1	9
107	123	57	1	8.5
13	123	57	1	9
107	123	57	1	8.5
13	123	57	1	9
1	123	57	1	9.5
13	123	57	1	9
1	123	57	1	9.5
107	123	57	1	8.5
107	123	57	1	8.5
1	123	57	1	9.5
1	123	57	1	9.5
1	123	57	1	9.5
107	123	57	1	8.5
107	123	57	1	8.5
107	123	57	1	8.5
829	124	48	1	23
109	125	43	1	70.59999999999999
109	125	43	1	70.59999999999999
5	128	70	1	9.5
5	128	54	2	9.5
5	128	69	1	9.5
5	128	70	1	8.800000000000001
5	128	70	1	9.5
5	128	54	1	8.800000000000001
5	128	69	2	9.5
5	128	54	2	9.5
5	128	69	1	9.5
5	128	54	2	8.800000000000001
455	132	38	1	59
442	133	82	1	228
39	135	101	1	37
39	135	101	1	37
39	135	96	1	37
39	135	96	1	37
39	135	100	1	37
39	135	100	1	37
39	135	100	1	37
39	135	101	1	37
39	135	100	1	37
596	140	113	1	219
21	143	116	1	10.8
21	143	116	1	11.8
506	144	25	1	129
672	153	88	1	98
661	154	36	1	259
922	156	105	1	29
5	161	18	1	9.5
5	161	18	1	9.5
5	161	8	1	9.5
5	161	8	1	9.5
5	161	8	1	9.5
5	161	18	1	9.5
5	161	18	2	9.5
5	161	8	1	9.5
5	161	18	2	9.5
13	162	110	1	9.9
1	162	110	1	9.5
13	162	110	1	9.9
13	162	110	1	9.9
1	162	110	1	9.5
138	164	72	1	19
274	166	87	1	19
1	172	41	1	9.5
13	172	41	1	9
1	172	41	1	9.5
13	172	41	1	9
107	172	41	1	8.5
13	172	41	1	9
13	172	41	1	9
107	172	41	1	8.5
13	172	41	1	9
107	172	41	1	8.5
1	172	41	1	9.5
107	172	41	1	8.5
107	172	41	1	8.5
1	172	41	1	9.5
1	172	41	1	9.5
1	172	41	1	9.5
5	175	68	1	8.800000000000001
5	175	73	1	8.800000000000001
5	175	73	1	9.5
5	175	73	1	9.5
77	175	74	1	33
77	175	74	1	33
5	175	68	1	8.800000000000001
5	175	68	1	9.5
39	179	68	1	37
122	182	17	1	29
10	182	32	1	29
10	182	17	1	29
10	182	17	1	29
10	182	17	1	29
10	182	17	1	29
10	182	39	1	29
11	186	117	1	28
1	187	5	1	9.5
1	187	5	2	9.5
1	187	5	1	9.5
1	187	5	1	9.5
278	189	101	1	66.5
278	189	101	1	66.5
278	189	115	1	66.5
278	189	115	1	66.5
278	189	115	1	66.5
5	193	45	1	8.800000000000001
5	193	48	1	9.5
5	193	48	1	9.5
5	193	45	2	9.5
5	193	45	1	8.800000000000001
5	193	45	1	8.800000000000001
5	193	45	1	9.5
5	193	48	2	9.5
5	193	48	2	8.800000000000001
5	193	48	2	8.800000000000001
5	193	48	2	9.5
13	194	64	1	9
13	194	64	1	9
25	194	84	2	35
1	194	64	2	9.5
1	194	64	1	9.5
1	194	64	1	9.199999999999999
1	194	64	1	9.199999999999999
278	195	60	1	48
278	195	100	1	66.5
278	195	86	1	66.5
333	197	6	1	58.9
5	200	42	1	8.800000000000001
5	200	42	1	9.5
5	200	42	1	9.5
330	202	65	1	19
10	202	31	1	29
10	202	31	1	29
10	202	31	1	29
10	202	31	1	29
10	204	27	1	29
122	204	27	1	29
10	204	27	1	29
122	204	27	1	29
10	204	27	1	29
10	204	27	1	29
10	204	27	1	29
5	210	18	1	9.5
5	210	18	1	8.800000000000001
475	212	43	1	93
21	214	70	2	11.8
21	214	70	2	11.8
21	214	70	1	11.8
21	214	70	1	11.8
343	215	52	1	42
18	215	41	2	10.8
18	215	41	1	10.8
18	215	41	1	10.8
18	215	31	2	10.8
4	215	31	1	29
18	215	31	2	10.8
4	215	33	1	29
18	215	31	2	10.8
4	215	33	1	29
4	215	31	1	29
4	215	31	1	29
4	215	31	1	29
4	215	33	1	29
4	215	33	1	29
4	215	31	1	29
263	216	12	1	288
515	217	51	1	16
5	218	22	1	9.5
5	218	23	1	9.5
5	218	22	1	8.800000000000001
5	218	22	1	8.800000000000001
5	218	22	1	8.800000000000001
5	218	22	1	9.5
5	218	23	1	9.5
5	218	22	1	9.5
5	218	22	2	9.5
11	220	92	1	28
11	220	92	1	28
11	220	92	1	28
11	220	92	1	28
13	221	98	1	9.9
13	221	98	1	9.9
107	222	49	2	8.5
107	222	49	1	8.5
333	222	40	1	58.9
13	222	49	2	9
13	222	49	1	9
13	222	49	2	9
333	222	40	1	58.9
669	224	37	1	98
276	226	19	1	108
158	229	93	1	35
430	229	53	1	55
158	229	93	1	35
77	229	63	1	39
87	237	88	1	25
39	238	74	1	37
39	238	66	1	37
39	238	74	1	37
39	238	74	1	37
39	238	66	1	37
39	238	56	1	37
39	238	74	1	37
39	238	56	1	37
39	238	81	1	37
39	238	81	1	37
39	238	66	1	37
39	238	66	1	37
39	238	82	1	37
39	238	66	1	37
39	238	66	1	37
39	238	66	1	37
138	239	68	2	19
801	239	46	1	16
138	239	46	1	19
138	239	46	1	19
372	241	78	1	240
384	247	50	1	89
196	248	116	1	70.8
4	251	37	1	29
274	252	90	1	19
274	252	90	1	19
274	252	92	1	19
274	252	92	1	19
104	254	88	1	110
104	254	88	1	114
104	254	109	1	114
104	254	98	1	110
104	254	88	1	110
104	254	109	1	110
104	254	95	2	114
104	254	95	2	110
5	255	65	1	8.800000000000001
5	255	65	1	8.800000000000001
150	255	81	1	128
138	256	34	1	19
801	256	112	1	19
829	256	8	1	23
515	256	56	1	16
829	256	8	1	23
25	257	64	1	35
25	257	64	1	35
25	257	64	1	35
25	257	64	1	35
274	258	54	1	19
274	258	54	1	19
650	258	54	1	39
156	260	69	1	55
156	260	72	1	55
307	262	27	1	78
716	263	24	1	122
181	270	110	1	98
10	277	74	1	29
87	278	64	1	25
87	278	60	1	25
87	278	64	1	25
87	278	64	1	25
87	278	64	1	25
87	278	60	1	25
87	278	64	1	25
87	278	64	1	25
158	280	58	1	35
77	280	58	1	39
5	287	11	1	9.5
5	287	11	1	9.5
5	287	11	1	9.5
24	289	57	1	8.5
45	289	57	1	5.8
24	289	57	1	8.5
45	289	64	1	5.8
24	289	57	1	9.5
45	289	57	1	5.8
24	289	57	1	8.5
45	289	57	1	5.8
24	289	64	2	8.5
45	289	57	1	5.8
24	289	57	1	8.5
45	289	64	1	5.8
24	289	64	2	8.5
45	289	64	2	5.8
45	289	57	1	5.8
45	289	57	1	5.8
45	289	57	1	5.8
45	289	64	2	5.8
45	289	64	1	5.8
45	289	57	1	5.8
45	289	64	1	5.8
278	290	75	1	48
5	290	42	1	8.800000000000001
5	290	42	1	8.800000000000001
333	291	32	1	58.9
276	294	16	1	108
499	294	16	1	99
156	294	37	1	55
158	297	85	1	35
5	297	29	1	9.5
5	297	29	1	9.5
77	297	85	1	39
5	297	29	1	9.5
661	299	41	1	259
338	299	70	1	115
167	300	53	1	55.01
4	307	41	1	29
4	307	41	2	29
4	307	41	2	29
4	307	41	1	29
4	307	41	1	29
4	307	41	1	29
4	307	41	2	29
238	311	115	2	108
21	312	97	1	11.8
21	312	97	1	10.8
25	314	12	1	35
25	314	12	1	35
1	315	57	1	9.5
1	315	57	1	9.5
1	315	57	1	9.5
13	315	57	1	9
1	315	57	1	9.5
13	315	57	1	9
1	315	57	1	9.5
13	315	57	1	9
1	315	57	1	9.5
13	315	57	1	9
1	315	57	1	9.5
11	317	55	1	22
11	317	55	1	22
167	317	40	1	98
153	317	79	1	39
1	317	60	1	9.5
73	319	25	1	29
430	320	80	1	55
1	321	95	1	9.5
1	321	95	1	9.5
430	321	16	1	55
13	321	46	1	9
13	321	46	1	9
13	321	95	1	9
13	321	95	1	9
13	321	46	1	9
77	322	44	1	33
77	322	44	1	33
77	322	44	1	33
77	322	44	1	33
77	322	44	1	33
77	322	44	1	33
77	322	44	1	33
77	322	44	1	33
77	322	44	1	33
77	322	44	1	33
21	323	96	1	11.8
21	323	96	1	11.8
361	323	104	1	85
338	324	64	1	118
196	326	70	1	70.8
716	326	76	1	122
475	326	76	1	93
109	326	76	1	70.59999999999999
475	326	70	1	93
237	328	68	1	198
384	328	35	1	89
848	330	80	1	185
716	332	39	1	122
475	332	39	1	93
338	332	76	1	115
511	334	13	2	108
276	334	13	1	108
511	334	14	1	108
610	335	65	1	19.9
610	335	55	1	19.9
610	335	58	1	19.9
610	335	65	1	19.9
610	335	63	1	19.9
610	335	50	1	19.9
167	339	1	2	29
361	345	115	1	85
167	360	55	1	55.01
167	360	55	1	55.01
167	360	51	1	98
50	360	1	1	78
50	360	35	1	78
50	360	57	1	68
50	360	27	1	68
50	360	63	1	78
50	360	25	1	78
77	361	18	1	33
77	361	18	1	33
77	361	18	1	33
77	361	18	1	33
77	361	18	1	33
511	364	61	1	108
511	364	81	1	108
181	365	3	1	98
57	367	96	1	316
57	367	96	1	316
57	367	70	1	316
57	367	70	2	316
57	367	78	1	316
235	370	107	1	127
235	370	107	1	127
235	370	107	1	127
235	370	107	1	127
1	371	74	1	9.5
13	371	74	1	9
1	371	74	1	9.5
13	371	74	2	9
13	371	74	1	9
13	371	74	1	9
13	371	74	2	9
13	371	74	1	9
13	371	74	1	9
964	373	81	1	68
18	376	42	1	10.8
18	376	42	1	10.8
18	376	42	1	10.8
18	376	42	1	10.8
18	376	42	1	10.8
18	376	42	2	10.8
18	376	42	1	10.8
18	376	42	1	10.8
18	376	42	1	10.8
18	376	42	1	10.8
18	376	42	1	10.8
962	377	13	1	182.86
1	384	19	1	9.5
52	384	19	1	9
1	384	19	1	9.5
52	384	19	1	9
52	384	19	1	9
52	384	19	1	9
77	385	27	1	33
77	385	31	2	33
13	392	46	1	9
13	392	46	1	9
13	392	46	1	9
107	393	65	2	8.5
13	393	65	1	9
1	393	74	1	9.5
13	393	65	1	9
1	393	65	1	9.5
13	393	65	1	9
1	393	65	1	9.5
13	393	65	1	9
1	393	65	1	9.5
1	393	74	1	9.5
1	393	65	2	9.5
1	393	74	1	9.5
1	393	74	2	9.5
1	393	65	1	9.5
1	393	74	2	9.5
1	393	65	1	9.5
1	393	65	1	9.5
1	393	66	1	9.5
107	393	65	1	8.5
107	393	65	1	8.5
1	393	65	1	9.5
107	393	66	1	8.5
107	393	66	1	8.5
107	393	65	1	8.5
107	393	65	2	8.5
1	393	65	1	9.5
107	393	65	1	8.5
138	396	40	1	19
138	396	40	1	19
10	396	51	1	29
237	396	51	1	198
10	396	51	1	29
4	397	36	1	29
4	397	36	1	29
4	397	36	1	29
4	397	36	1	29
125	404	55	1	29
125	404	55	1	29
18	405	38	1	10.8
18	405	38	1	10.8
18	405	38	1	10.8
138	409	65	1	19
181	410	41	1	98
181	410	41	1	98
596	413	68	1	269
506	416	4	1	129
455	424	30	1	59
4	429	48	1	29
4	429	48	1	29
4	429	48	1	29
4	429	48	1	29
4	429	48	1	29
4	429	48	1	29
4	429	48	1	29
4	429	48	1	29
4	429	48	1	29
4	429	48	1	29
24	440	14	1	9.800000000000001
1	443	61	1	9.5
1	443	61	1	9.5
1	443	61	1	9.5
1	443	61	1	9.5
1	443	61	2	9.5
1	443	61	1	9.5
1	443	61	1	9.5
1	443	61	1	9.5
1	443	61	2	9.5
1	443	61	1	9.5
1	443	61	2	9.5
122	445	43	1	29
10	445	43	1	29
6	446	18	1	5
6	446	18	1	5
6	446	18	1	5
6	446	18	1	5
6	446	18	2	6.3
6	446	18	2	6.3
6	446	18	1	5
499	447	19	1	99
511	447	31	1	108
511	447	32	1	108
4	449	42	1	29
4	449	55	1	28
4	449	42	1	29
1	451	28	2	9.5
1	451	28	1	9.5
1	451	28	1	9.5
1	451	28	2	9.5
1	451	28	2	9.5
25	453	47	1	35
156	453	26	1	55
156	453	26	1	55
25	453	47	1	35
43	453	118	1	29
43	453	118	1	29
43	453	118	1	29
43	453	118	1	29
43	453	118	1	29
43	453	118	1	29
39	460	77	1	37
39	460	77	1	37
39	460	67	1	37
511	464	48	1	108
10	468	51	1	29
10	468	51	1	29
235	473	97	1	127
650	481	84	1	39
1	483	47	1	9.5
1	483	47	1	9.5
1	483	47	1	9.5
1	483	47	1	9.5
1	483	47	1	9.5
38	485	45	1	18.5
38	485	45	1	21
38	485	45	1	21
38	485	45	1	18.5
38	485	45	1	21
307	486	54	2	78
341	487	74	1	328
1	489	25	1	9.5
1	489	25	1	9.5
1	489	25	1	9.5
1	489	25	1	9.5
1	489	25	1	9.5
1	489	25	1	9.5
13	489	25	1	9
1	489	25	1	9.5
1	489	25	1	9.5
596	493	96	1	219
77	495	81	1	33
77	495	81	1	39
77	495	81	1	39
10	496	51	1	29
122	496	51	1	29
107	496	47	1	8.5
1	496	47	1	9.5
1	496	47	1	9.5
13	496	47	1	9
1	496	47	1	9.199999999999999
13	496	47	1	9
107	496	47	2	8.5
865	497	62	1	238
238	497	62	1	138
125	498	33	1	29
125	498	33	1	29
378	498	92	1	45
109	500	88	1	70.59999999999999
430	504	69	1	55
430	504	69	1	55
430	504	69	1	55
949	516	38	1	12
77	517	81	1	39
77	517	81	1	39
77	517	97	1	39.99
77	517	81	1	39
77	517	97	1	39.99
158	517	97	1	35
77	517	97	1	39.99
158	517	97	1	35
158	517	97	1	35
50	519	44	1	68
50	519	44	1	68
50	519	47	1	68
506	523	108	1	129
506	523	74	1	129
4	525	101	1	28
4	525	101	1	28
4	525	30	1	29
4	525	30	1	29
4	525	101	1	28
4	525	101	1	28
4	525	30	1	29
4	525	30	1	29
4	525	30	1	29
4	525	30	1	29
4	527	40	1	29
4	527	40	1	29
4	527	40	1	29
4	527	40	1	29
4	527	40	1	29
4	527	40	1	29
4	527	40	1	29
4	527	40	1	29
4	527	40	1	29
4	527	40	1	29
4	527	40	1	29
4	527	40	1	29
4	527	40	1	29
4	527	40	1	29
4	527	40	1	29
4	527	40	1	29
4	527	40	1	29
716	529	66	1	122
361	529	42	1	85
475	529	42	1	93
87	531	33	1	25
307	531	32	1	78
216	531	116	1	78
384	535	89	1	89
125	541	96	1	29
4	543	39	1	29
4	543	39	1	29
4	543	39	1	29
4	543	39	1	29
4	543	39	1	29
4	543	39	1	29
5	547	30	1	9.5
5	547	30	2	9.5
5	547	46	2	9.5
5	547	46	2	9.5
5	547	30	2	9.5
5	547	46	1	9.5
5	547	107	1	9.5
5	547	30	1	9.5
5	547	107	1	8.800000000000001
5	547	107	1	8.800000000000001
5	547	46	1	9.5
5	547	30	1	8.800000000000001
5	547	107	1	8.800000000000001
5	547	46	1	9.5
5	547	30	2	9.5
5	547	30	1	8.800000000000001
5	547	30	1	8.800000000000001
38	555	76	1	18.5
829	557	41	1	23
138	557	41	1	19
4	557	89	1	28
4	557	89	1	28
4	557	89	1	28
4	557	89	1	28
4	557	89	1	28
4	557	89	1	28
4	557	89	1	28
237	562	76	1	198
237	562	95	1	198
361	565	66	1	85
307	569	34	1	78
109	571	62	1	70.59999999999999
109	571	68	1	70.59999999999999
1	572	82	1	9.199999999999999
107	572	82	1	9
1	572	82	1	9.5
1	572	82	1	9.5
52	572	82	1	9
107	572	82	1	9
52	572	82	1	9
52	572	82	1	9
296	579	53	1	48
150	583	72	1	128
22	583	84	1	6.9
22	583	84	1	6.9
22	583	84	2	6.9
22	583	84	1	6.9
278	587	63	1	48
361	587	88	1	85
109	587	88	1	70.59999999999999
278	587	61	1	48
77	588	49	1	33
216	588	108	1	78
196	588	81	1	70.8
475	588	81	1	93
122	597	47	1	29
122	597	47	1	29
122	597	40	1	29
122	597	47	1	29
122	597	40	1	29
122	597	47	2	29
122	597	40	1	29
122	597	47	1	29
122	597	47	1	29
196	598	19	1	70.8
11	598	19	1	28
11	598	19	1	28
87	598	19	1	29
11	598	19	1	28
87	598	19	1	29
87	598	19	1	29
87	598	19	1	29
125	600	40	1	29
125	600	39	1	29
125	600	40	1	29
125	600	39	2	29
125	600	39	1	29
125	600	39	1	29
125	600	53	1	29
125	600	39	1	29
125	600	40	1	29
125	600	40	1	29
125	600	40	2	29
125	600	38	1	29
125	600	53	1	29
125	600	39	1	29
4	601	64	1	28
4	601	88	1	28
4	601	64	1	28
4	601	64	1	28
4	601	64	1	28
4	601	88	1	28
4	601	64	1	28
4	601	88	1	28
4	601	88	1	28
4	601	88	2	28
150	603	115	1	128
150	603	115	1	128
150	603	115	1	128
150	603	118	1	128
150	603	107	1	128
150	603	115	1	128
150	603	115	1	128
150	603	115	1	128
150	603	107	1	128
150	603	107	1	128
150	603	107	1	128
372	604	76	1	240
378	608	89	1	45
158	608	84	1	35
158	608	84	1	35
276	608	108	1	108
45	614	12	1	6.8
45	614	9	1	5.8
45	614	19	2	5.8
45	614	19	1	5.8
45	614	19	1	5.8
45	614	19	2	5.8
45	614	9	1	5.8
45	614	9	1	5.8
45	614	19	1	5.8
45	614	12	1	6.8
45	614	9	1	5.8
45	614	9	1	5.8
45	614	12	1	5.8
24	614	16	1	9.800000000000001
45	614	9	1	5.8
24	614	57	2	8.5
24	614	38	2	9.800000000000001
45	614	9	1	5.8
24	614	38	2	9.800000000000001
45	614	19	1	5.8
24	614	19	1	9.800000000000001
24	614	25	1	9.800000000000001
24	614	25	1	9.800000000000001
24	614	25	1	9.800000000000001
24	614	34	2	9.800000000000001
24	614	9	1	9.800000000000001
24	614	38	2	9.800000000000001
24	614	32	2	9.800000000000001
24	614	19	2	9.800000000000001
24	614	19	2	9.800000000000001
24	614	32	2	9.800000000000001
24	614	64	2	8.5
24	614	64	2	8.5
24	614	32	1	9.800000000000001
24	614	32	2	9.800000000000001
24	614	12	2	9.800000000000001
24	614	12	1	9.800000000000001
24	614	16	1	9.800000000000001
24	614	12	1	9.800000000000001
24	614	19	1	9.800000000000001
24	614	16	1	9.800000000000001
24	614	16	1	9.800000000000001
24	614	12	1	9.800000000000001
24	614	38	2	9.800000000000001
24	614	38	2	9.800000000000001
24	614	12	1	9.800000000000001
24	614	12	1	9.800000000000001
24	614	34	1	9.800000000000001
24	614	34	1	9.800000000000001
24	614	25	1	9.800000000000001
24	614	34	2	9.800000000000001
24	614	16	2	9.800000000000001
24	614	25	2	9.800000000000001
24	614	16	1	9.800000000000001
24	614	34	2	9.800000000000001
24	614	64	2	8.5
24	614	64	2	8.5
24	614	19	1	9.800000000000001
24	614	64	2	8.5
24	614	57	2	8.5
24	614	32	1	9.800000000000001
24	614	38	2	9.800000000000001
24	614	38	2	9.800000000000001
24	614	9	1	9.800000000000001
24	614	57	2	8.5
24	614	38	2	9.800000000000001
24	614	38	2	9.800000000000001
24	614	19	2	9.800000000000001
24	614	19	1	9.800000000000001
24	614	9	1	9.800000000000001
24	614	57	2	8.5
24	614	16	1	9.800000000000001
24	614	16	1	9.800000000000001
24	614	12	1	9.800000000000001
24	614	16	1	9.800000000000001
24	614	25	1	9.800000000000001
24	614	38	2	9.800000000000001
24	614	34	2	9.800000000000001
24	614	34	2	9.800000000000001
24	614	25	1	9.800000000000001
24	614	34	2	9.800000000000001
24	614	34	1	9.800000000000001
24	614	25	1	9.800000000000001
24	614	25	1	9.800000000000001
24	614	25	1	9.800000000000001
24	614	25	1	9.800000000000001
24	614	32	1	9.800000000000001
24	614	19	2	9.800000000000001
24	614	32	2	9.800000000000001
24	614	57	2	8.5
24	614	57	2	8.5
24	614	32	2	9.800000000000001
24	614	38	2	9.800000000000001
24	614	38	2	9.800000000000001
24	614	34	2	9.800000000000001
24	614	38	2	9.800000000000001
24	614	64	2	8.5
24	614	32	1	9.800000000000001
24	614	64	2	8.5
24	614	32	2	9.800000000000001
24	614	64	1	8.5
24	614	64	2	8.5
24	614	64	2	8.5
24	614	32	2	9.800000000000001
24	614	32	2	9.800000000000001
24	614	9	2	9.800000000000001
24	614	12	1	9.800000000000001
24	614	19	2	9.800000000000001
24	614	16	2	9.800000000000001
964	619	26	1	68
50	619	1	1	68
21	621	78	1	10.8
21	621	78	1	11.8
21	621	78	1	11.8
276	622	84	1	108
18	623	59	1	10.8
274	626	53	1	19
274	626	53	1	19
1	627	22	1	9.5
1	627	22	1	9.5
1	627	22	1	9.5
1	627	22	1	9.5
107	627	25	1	8.5
1	627	22	1	9.5
1	627	22	1	9.5
1	627	22	1	9.5
1	627	25	1	9.5
1	627	22	1	9.5
1	627	25	2	9.5
1	627	22	1	9.5
1	627	25	2	9.5
1	627	25	1	9.5
107	627	25	1	8.5
107	627	25	1	8.5
1	627	22	1	9.5
10	630	58	1	29
10	630	63	1	29
10	630	63	1	29
10	630	61	1	29
10	630	52	1	29
10	630	58	1	29
10	630	61	1	29
10	630	61	1	29
10	630	58	1	29
10	630	52	1	29
10	630	58	1	29
77	632	74	1	33
150	633	71	1	128
57	635	35	1	316
105	637	118	1	79
105	637	118	1	79
105	637	101	1	79
486	637	118	1	89
486	637	118	1	89
486	637	118	1	89
